student_id,year_level,semester,course_code,course_name,category,grade
S0068,Graduated,Fall_2023,CS060,Databases,CS,2.3
S0068,Graduated,Spring_2024,HUM060,Religious Studies,Humanities,3.0
S0068,Graduated,Spring_2024,SCI010,General Physics,Sciences,2.7
S0068,Graduated,Spring_2024,SCI070,Cell Biology,Sciences,2.7
S0068,Graduated,Spring_2024,SCI080,Genetics,Sciences,3.0
S0068,Graduated,Fall_2024,CS090,Software Engineering,CS,2.7
S0068,Graduated,Fall_2024,MATH070,Real Analysis,Math,2.7
S0068,Graduated,Fall_2024,CS080,Computer Networks,CS,2.7
S0068,Graduated,Fall_2024,CS070,Machine Learning,CS,3.0
S0068,Graduated,Spring_2025,CS050,Operating Systems,CS,2.0
S0068,Graduated,Spring_2025,CS040,Computer Systems,CS,2.3
S0068,Graduated,Spring_2025,CS060,Databases,CS,3.0
S0068,Graduated,Spring_2025,HUM030,World History,Humanities,3.0
S0068,Graduated,Fall_2025,CS030,Algorithms,CS,2.3
S0068,Graduated,Fall_2025,CS100,Theory of Computation,CS,2.3
S0068,Graduated,Fall_2025,CS050,Operating Systems,CS,3.0
S0068,Graduated,Fall_2025,CS060,Databases,CS,3.0
S0068,Graduated,Spring_2026,CS080,Computer Networks,CS,3.3
S0068,Graduated,Spring_2026,CS100,Theory of Computation,CS,2.7
S0068,Graduated,Spring_2026,CS070,Machine Learning,CS,2.3
S0068,Graduated,Spring_2026,MATH100,Abstract Algebra,Math,3.0
S0069,Junior,Fall_2022,CS080,Computer Networks,CS,3.0
S0069,Junior,Fall_2022,MATH050,Probability,Math,3.0
S0069,Junior,Fall_2022,ART050,History of Art,Arts,3.3
S0069,Junior,Fall_2022,CS010,Intro to Programming,CS,3.7
S0069,Junior,Spring_2023,HUM100,Linguistics,Humanities,3.7
S0069,Junior,Spring_2023,HUM090,Modern Poetry,Humanities,4.0
S0069,Junior,Spring_2023,CS100,Theory of Computation,CS,3.0
S0069,Junior,Spring_2023,HUM070,Classical Mythology,Humanities,3.3
S0069,Junior,Fall_2023,HUM070,Classical Mythology,Humanities,3.7
S0069,Junior,Fall_2023,HUM060,Religious Studies,Humanities,3.3
S0069,Junior,Fall_2023,HUM100,Linguistics,Humanities,3.7
S0069,Junior,Fall_2023,HUM020,Creative Writing,Humanities,3.3
S0069,Junior,Spring_2024,HUM040,Philosophy,Humanities,3.0
S0069,Junior,Spring_2024,HUM100,Linguistics,Humanities,3.3
S0069,Junior,Spring_2024,HUM020,Creative Writing,Humanities,4.0
S0069,Junior,Spring_2024,HUM070,Classical Mythology,Humanities,4.0
S0069,Junior,Fall_2024,HUM060,Religious Studies,Humanities,3.7
S0069,Junior,Fall_2024,CS020,Data Structures,CS,3.3
S0069,Junior,Fall_2024,MATH010,Calculus I,Math,2.7
S0069,Junior,Fall_2024,HUM100,Linguistics,Humanities,3.3
S0069,Junior,Spring_2025,MATH050,Probability,Math,3.0
S0069,Junior,Spring_2025,HUM060,Religious Studies,Humanities,3.7
S0069,Junior,Spring_2025,HUM020,Creative Writing,Humanities,4.0
S0069,Junior,Spring_2025,HUM010,English Literature,Humanities,4.0
S0070,Junior,Fall_2022,CS020,Data Structures,CS,3.3
S0070,Junior,Fall_2022,CS080,Computer Networks,CS,3.7
S0070,Junior,Fall_2022,CS040,Computer Systems,CS,3.3
S0070,Junior,Fall_2022,MATH040,Discrete Math,Math,3.7
S0070,Junior,Spring_2023,CS100,Theory of Computation,CS,3.7
S0070,Junior,Spring_2023,SOC030,Intro Psychology,SocialSciences,3.7
S0070,Junior,Spring_2023,HUM040,Philosophy,Humanities,3.7
S0070,Junior,Spring_2023,CS030,Algorithms,CS,3.3
S0070,Junior,Fall_2023,CS010,Intro to Programming,CS,3.7
S0070,Junior,Fall_2023,CS050,Operating Systems,CS,3.7
S0070,Junior,Fall_2023,ART090,Modern Dance,Arts,4.0
S0070,Junior,Fall_2023,ART060,Photography,Arts,3.7
S0070,Junior,Spring_2024,HUM030,World History,Humanities,4.0
S0070,Junior,Spring_2024,CS070,Machine Learning,CS,3.7
S0070,Junior,Spring_2024,HUM020,Creative Writing,Humanities,4.0
S0070,Junior,Spring_2024,HUM050,Ethics,Humanities,3.7
S0070,Junior,Fall_2024,CS030,Algorithms,CS,3.3
S0070,Junior,Fall_2024,CS090,Software Engineering,CS,3.7
S0070,Junior,Fall_2024,CS080,Computer Networks,CS,4.0
S0070,Junior,Fall_2024,CS060,Databases,CS,3.7
S0071,Junior,Fall_2022,ART030,Sculpture,Arts,3.3
S0071,Junior,Fall_2022,HUM060,Religious Studies,Humanities,3.3
S0071,Junior,Fall_2022,MATH050,Probability,Math,3.0
S0071,Junior,Fall_2022,HUM070,Classical Mythology,Humanities,2.7
S0071,Junior,Spring_2023,SOC010,Microeconomics,SocialSciences,4.0
S0071,Junior,Spring_2023,SCI070,Cell Biology,Sciences,3.0
S0071,Junior,Spring_2023,HUM030,World History,Humanities,3.0
S0071,Junior,Spring_2023,HUM050,Ethics,Humanities,3.0
S0071,Junior,Fall_2023,HUM090,Modern Poetry,Humanities,3.3
S0071,Junior,Fall_2023,MATH030,Linear Algebra,Math,2.7
S0071,Junior,Fall_2023,MATH100,Abstract Algebra,Math,2.7
S0071,Junior,Fall_2023,ART080,Theater Performance,Arts,4.0
S0071,Junior,Spring_2024,HUM100,Linguistics,Humanities,3.3
S0071,Junior,Spring_2024,SCI010,General Physics,Sciences,3.3
S0071,Junior,Spring_2024,HUM090,Modern Poetry,Humanities,4.0
S0071,Junior,Spring_2024,CS080,Computer Networks,CS,3.0
S0071,Junior,Fall_2024,HUM070,Classical Mythology,Humanities,3.3
S0071,Junior,Fall_2024,MATH100,Abstract Algebra,Math,3.0
S0071,Junior,Fall_2024,HUM050,Ethics,Humanities,3.3
S0071,Junior,Fall_2024,HUM040,Philosophy,Humanities,3.3
S0072,Junior,Fall_2022,MATH050,Probability,Math,2.3
S0072,Junior,Fall_2022,SCI030,Electromagnetism,Sciences,2.7
S0072,Junior,Fall_2022,SOC080,International Relations,SocialSciences,2.7
S0072,Junior,Fall_2022,SOC100,Behavioral Economics,SocialSciences,3.0
S0072,Junior,Spring_2023,SOC030,Intro Psychology,SocialSciences,2.7
S0072,Junior,Spring_2023,SOC010,Microeconomics,SocialSciences,2.7
S0072,Junior,Spring_2023,SCI070,Cell Biology,Sciences,3.3
S0072,Junior,Spring_2023,SOC040,Social Psychology,SocialSciences,2.3
S0072,Junior,Fall_2023,HUM020,Creative Writing,Humanities,2.3
S0072,Junior,Fall_2023,ART060,Photography,Arts,2.7
S0072,Junior,Fall_2023,SOC040,Social Psychology,SocialSciences,2.7
S0072,Junior,Fall_2023,SOC010,Microeconomics,SocialSciences,2.7
S0072,Junior,Spring_2024,HUM070,Classical Mythology,Humanities,3.0
S0072,Junior,Spring_2024,HUM040,Philosophy,Humanities,3.0
S0072,Junior,Spring_2024,SOC060,Political Science,SocialSciences,3.0
S0072,Junior,Spring_2024,SOC080,International Relations,SocialSciences,2.7
S0072,Junior,Fall_2024,SOC010,Microeconomics,SocialSciences,2.7
S0072,Junior,Fall_2024,HUM040,Philosophy,Humanities,3.3
S0072,Junior,Fall_2024,CS040,Computer Systems,CS,2.7
S0072,Junior,Fall_2024,SOC080,International Relations,SocialSciences,2.3
S0073,Freshman,Fall_2022,CS100,Theory of Computation,CS,2.7
S0073,Freshman,Fall_2022,ART080,Theater Performance,Arts,3.7
S0073,Freshman,Fall_2022,ART090,Modern Dance,Arts,2.7
S0073,Freshman,Fall_2022,ART100,Graphic Design,Arts,3.0
S0073,Freshman,Spring_2023,ART030,Sculpture,Arts,3.0
S0073,Freshman,Spring_2023,ART040,Music Theory,Arts,3.7
S0073,Freshman,Spring_2023,CS060,Databases,CS,3.0
S0073,Freshman,Spring_2023,CS080,Computer Networks,CS,2.3
S0074,Graduated,Fall_2022,HUM030,World History,Humanities,3.7
S0074,Graduated,Fall_2022,MATH010,Calculus I,Math,3.3
S0074,Graduated,Fall_2022,HUM070,Classical Mythology,Humanities,3.7
S0074,Graduated,Fall_2022,ART060,Photography,Arts,3.7
S0074,Graduated,Spring_2023,HUM050,Ethics,Humanities,3.0
S0074,Graduated,Spring_2023,SCI090,Ecology,Sciences,3.0
S0074,Graduated,Spring_2023,HUM030,World History,Humanities,2.7
S0074,Graduated,Spring_2023,CS010,Intro to Programming,CS,3.3
S0074,Graduated,Fall_2023,CS010,Intro to Programming,CS,3.0
S0074,Graduated,Fall_2023,HUM020,Creative Writing,Humanities,3.3
S0074,Graduated,Fall_2023,HUM100,Linguistics,Humanities,3.0
S0074,Graduated,Fall_2023,SCI100,Astronomy,Sciences,2.7
S0074,Graduated,Spring_2024,HUM100,Linguistics,Humanities,3.0
S0074,Graduated,Spring_2024,ART030,Sculpture,Arts,3.0
S0074,Graduated,Spring_2024,CS040,Computer Systems,CS,3.3
S0074,Graduated,Spring_2024,HUM010,English Literature,Humanities,3.0
S0074,Graduated,Fall_2024,MATH100,Abstract Algebra,Math,2.3
S0074,Graduated,Fall_2024,HUM020,Creative Writing,Humanities,2.7
S0074,Graduated,Fall_2024,HUM070,Classical Mythology,Humanities,3.0
S0074,Graduated,Fall_2024,MATH010,Calculus I,Math,2.3
S0074,Graduated,Spring_2025,MATH020,Calculus II,Math,2.7
S0074,Graduated,Spring_2025,SOC080,International Relations,SocialSciences,3.7
S0074,Graduated,Spring_2025,ART100,Graphic Design,Arts,3.3
S0074,Graduated,Spring_2025,HUM050,Ethics,Humanities,2.7
S0074,Graduated,Fall_2025,CS050,Operating Systems,CS,2.7
S0074,Graduated,Fall_2025,HUM030,World History,Humanities,3.0
S0074,Graduated,Fall_2025,HUM050,Ethics,Humanities,3.0
S0074,Graduated,Fall_2025,HUM070,Classical Mythology,Humanities,3.3
S0074,Graduated,Spring_2026,SOC010,Microeconomics,SocialSciences,3.0
S0074,Graduated,Spring_2026,CS060,Databases,CS,3.7
S0074,Graduated,Spring_2026,HUM100,Linguistics,Humanities,3.0
S0074,Graduated,Spring_2026,SOC060,Political Science,SocialSciences,3.3
S0075,Sophomore,Fall_2022,HUM040,Philosophy,Humanities,3.7
S0075,Sophomore,Fall_2022,HUM020,Creative Writing,Humanities,3.3
S0075,Sophomore,Fall_2022,SOC030,Intro Psychology,SocialSciences,2.3
S0075,Sophomore,Fall_2022,MATH050,Probability,Math,3.3
S0075,Sophomore,Spring_2023,CS080,Computer Networks,CS,3.3
S0075,Sophomore,Spring_2023,MATH040,Discrete Math,Math,2.7
S0075,Sophomore,Spring_2023,SCI070,Cell Biology,Sciences,3.7
S0075,Sophomore,Spring_2023,SOC060,Political Science,SocialSciences,3.3
S0075,Sophomore,Fall_2023,MATH070,Real Analysis,Math,3.7
S0075,Sophomore,Fall_2023,MATH100,Abstract Algebra,Math,3.3
S0075,Sophomore,Fall_2023,SOC090,Public Policy,SocialSciences,3.7
S0075,Sophomore,Fall_2023,SOC010,Microeconomics,SocialSciences,3.3
S0075,Sophomore,Spring_2024,ART040,Music Theory,Arts,4.0
S0075,Sophomore,Spring_2024,SOC060,Political Science,SocialSciences,3.3
S0075,Sophomore,Spring_2024,ART100,Graphic Design,Arts,3.7
S0075,Sophomore,Spring_2024,ART090,Modern Dance,Arts,3.7
S0076,Senior,Fall_2022,SCI100,Astronomy,Sciences,2.7
S0076,Senior,Fall_2022,SCI070,Cell Biology,Sciences,2.7
S0076,Senior,Fall_2022,CS040,Computer Systems,CS,3.0
S0076,Senior,Fall_2022,MATH100,Abstract Algebra,Math,3.0
S0076,Senior,Spring_2023,SCI020,Mechanics,Sciences,3.3
S0076,Senior,Spring_2023,ART070,Film Studies,Arts,3.0
S0076,Senior,Spring_2023,CS050,Operating Systems,CS,3.0
S0076,Senior,Spring_2023,MATH080,Differential Equations,Math,3.3
S0076,Senior,Fall_2023,SOC100,Behavioral Economics,SocialSciences,3.0
S0076,Senior,Fall_2023,SOC050,Sociology,SocialSciences,3.3
S0076,Senior,Fall_2023,SCI010,General Physics,Sciences,3.3
S0076,Senior,Fall_2023,MATH080,Differential Equations,Math,3.7
S0076,Senior,Spring_2024,MATH040,Discrete Math,Math,3.3
S0076,Senior,Spring_2024,MATH020,Calculus II,Math,3.3
S0076,Senior,Spring_2024,SOC010,Microeconomics,SocialSciences,3.7
S0076,Senior,Spring_2024,ART090,Modern Dance,Arts,2.7
S0076,Senior,Fall_2024,SOC060,Political Science,SocialSciences,3.3
S0076,Senior,Fall_2024,SOC070,Anthropology,SocialSciences,3.0
S0076,Senior,Fall_2024,MATH100,Abstract Algebra,Math,3.3
S0076,Senior,Fall_2024,CS100,Theory of Computation,CS,3.0
S0076,Senior,Spring_2025,MATH040,Discrete Math,Math,3.3
S0076,Senior,Spring_2025,SCI100,Astronomy,Sciences,3.0
S0076,Senior,Spring_2025,SOC090,Public Policy,SocialSciences,3.3
S0076,Senior,Spring_2025,SOC050,Sociology,SocialSciences,3.0
S0076,Senior,Fall_2025,SOC010,Microeconomics,SocialSciences,3.3
S0076,Senior,Fall_2025,SOC050,Sociology,SocialSciences,3.7
S0076,Senior,Fall_2025,MATH040,Discrete Math,Math,3.0
S0076,Senior,Fall_2025,SOC040,Social Psychology,SocialSciences,2.7
S0077,Sophomore,Fall_2022,HUM060,Religious Studies,Humanities,3.3
S0077,Sophomore,Fall_2022,MATH040,Discrete Math,Math,2.7
S0077,Sophomore,Fall_2022,CS030,Algorithms,CS,3.3
S0077,Sophomore,Fall_2022,ART020,Painting,Arts,3.7
S0077,Sophomore,Spring_2023,CS080,Computer Networks,CS,3.0
S0077,Sophomore,Spring_2023,CS010,Intro to Programming,CS,3.7
S0077,Sophomore,Spring_2023,CS070,Machine Learning,CS,3.0
S0077,Sophomore,Spring_2023,CS100,Theory of Computation,CS,2.7
S0077,Sophomore,Fall_2023,CS060,Databases,CS,2.7
S0077,Sophomore,Fall_2023,SOC060,Political Science,SocialSciences,3.0
S0077,Sophomore,Fall_2023,ART020,Painting,Arts,2.7
S0077,Sophomore,Fall_2023,ART100,Graphic Design,Arts,3.7
S0078,Graduated,Fall_2022,HUM050,Ethics,Humanities,4.0
S0078,Graduated,Fall_2022,SOC060,Political Science,SocialSciences,4.0
S0078,Graduated,Fall_2022,HUM010,English Literature,Humanities,3.7
S0078,Graduated,Fall_2022,HUM040,Philosophy,Humanities,4.0
S0078,Graduated,Spring_2023,HUM060,Religious Studies,Humanities,3.7
S0078,Graduated,Spring_2023,ART070,Film Studies,Arts,4.0
S0078,Graduated,Spring_2023,HUM080,American Literature,Humanities,3.3
S0078,Graduated,Spring_2023,HUM030,World History,Humanities,3.3
S0078,Graduated,Fall_2023,HUM020,Creative Writing,Humanities,4.0
S0078,Graduated,Fall_2023,HUM050,Ethics,Humanities,3.7
S0078,Graduated,Fall_2023,HUM100,Linguistics,Humanities,3.3
S0078,Graduated,Fall_2023,HUM030,World History,Humanities,4.0
S0078,Graduated,Spring_2024,ART010,Drawing Fundamentals,Arts,3.7
S0078,Graduated,Spring_2024,HUM070,Classical Mythology,Humanities,3.7
S0078,Graduated,Spring_2024,HUM050,Ethics,Humanities,4.0
S0078,Graduated,Spring_2024,MATH020,Calculus II,Math,3.3
S0078,Graduated,Fall_2024,HUM100,Linguistics,Humanities,3.7
S0078,Graduated,Fall_2024,SCI010,General Physics,Sciences,3.7
S0078,Graduated,Fall_2024,ART030,Sculpture,Arts,4.0
S0078,Graduated,Fall_2024,HUM050,Ethics,Humanities,4.0
S0078,Graduated,Spring_2025,SCI050,Organic Chemistry,Sciences,3.7
S0078,Graduated,Spring_2025,HUM010,English Literature,Humanities,3.0
S0078,Graduated,Spring_2025,HUM030,World History,Humanities,3.7
S0078,Graduated,Spring_2025,ART080,Theater Performance,Arts,3.3
S0078,Graduated,Fall_2025,HUM050,Ethics,Humanities,3.3
S0078,Graduated,Fall_2025,HUM100,Linguistics,Humanities,4.0
S0078,Graduated,Fall_2025,HUM040,Philosophy,Humanities,3.7
S0078,Graduated,Fall_2025,SCI010,General Physics,Sciences,3.0
S0078,Graduated,Spring_2026,SOC060,Political Science,SocialSciences,3.3
S0078,Graduated,Spring_2026,SCI030,Electromagnetism,Sciences,3.3
S0078,Graduated,Spring_2026,HUM080,American Literature,Humanities,3.7
S0078,Graduated,Spring_2026,HUM090,Modern Poetry,Humanities,4.0
S0079,Graduated,Fall_2022,SCI030,Electromagnetism,Sciences,3.0
S0079,Graduated,Fall_2022,SOC050,Sociology,SocialSciences,2.7
S0079,Graduated,Fall_2022,MATH060,Statistics,Math,3.0
S0079,Graduated,Fall_2022,SOC100,Behavioral Economics,SocialSciences,2.7
S0079,Graduated,Spring_2023,SOC030,Intro Psychology,SocialSciences,3.3
S0079,Graduated,Spring_2023,SOC070,Anthropology,SocialSciences,2.7
S0079,Graduated,Spring_2023,SCI040,General Chemistry,Sciences,3.7
S0079,Graduated,Spring_2023,CS100,Theory of Computation,CS,3.0
S0079,Graduated,Fall_2023,CS100,Theory of Computation,CS,3.0
S0079,Graduated,Fall_2023,HUM020,Creative Writing,Humanities,3.7
S0079,Graduated,Fall_2023,CS090,Software Engineering,CS,2.3
S0079,Graduated,Fall_2023,SOC070,Anthropology,SocialSciences,2.7
S0079,Graduated,Spring_2024,SCI100,Astronomy,Sciences,2.3
S0079,Graduated,Spring_2024,HUM060,Religious Studies,Humanities,3.0
S0079,Graduated,Spring_2024,SCI050,Organic Chemistry,Sciences,3.3
S0079,Graduated,Spring_2024,SOC030,Intro Psychology,SocialSciences,2.3
S0079,Graduated,Fall_2024,MATH080,Differential Equations,Math,3.0
S0079,Graduated,Fall_2024,SOC090,Public Policy,SocialSciences,2.7
S0079,Graduated,Fall_2024,CS030,Algorithms,CS,3.0
S0079,Graduated,Fall_2024,HUM070,Classical Mythology,Humanities,2.7
S0079,Graduated,Spring_2025,SOC090,Public Policy,SocialSciences,2.7
S0079,Graduated,Spring_2025,SCI100,Astronomy,Sciences,3.0
S0079,Graduated,Spring_2025,HUM040,Philosophy,Humanities,3.7
S0079,Graduated,Spring_2025,CS060,Databases,CS,2.7
S0079,Graduated,Fall_2025,HUM050,Ethics,Humanities,2.7
S0079,Graduated,Fall_2025,MATH100,Abstract Algebra,Math,2.3
S0079,Graduated,Fall_2025,ART080,Theater Performance,Arts,3.3
S0079,Graduated,Fall_2025,SOC010,Microeconomics,SocialSciences,2.7
S0079,Graduated,Spring_2026,SOC050,Sociology,SocialSciences,3.0
S0079,Graduated,Spring_2026,SOC010,Microeconomics,SocialSciences,3.3
S0079,Graduated,Spring_2026,HUM090,Modern Poetry,Humanities,3.0
S0079,Graduated,Spring_2026,SOC070,Anthropology,SocialSciences,2.7
S0080,Graduated,Fall_2022,MATH090,Number Theory,Math,3.3
S0080,Graduated,Fall_2022,HUM100,Linguistics,Humanities,3.3
S0080,Graduated,Fall_2022,CS080,Computer Networks,CS,2.7
S0080,Graduated,Fall_2022,CS090,Software Engineering,CS,3.3
S0080,Graduated,Spring_2023,CS050,Operating Systems,CS,2.7
S0080,Graduated,Spring_2023,CS020,Data Structures,CS,2.3
S0080,Graduated,Spring_2023,ART090,Modern Dance,Arts,3.3
S0080,Graduated,Spring_2023,CS100,Theory of Computation,CS,3.3
S0080,Graduated,Fall_2023,CS030,Algorithms,CS,3.0
S0080,Graduated,Fall_2023,ART060,Photography,Arts,3.0
S0080,Graduated,Fall_2023,CS020,Data Structures,CS,1.7
S0080,Graduated,Fall_2023,HUM090,Modern Poetry,Humanities,3.0
S0080,Graduated,Spring_2024,MATH060,Statistics,Math,2.3
S0080,Graduated,Spring_2024,SOC070,Anthropology,SocialSciences,3.3
S0080,Graduated,Spring_2024,MATH040,Discrete Math,Math,2.7
S0080,Graduated,Spring_2024,ART040,Music Theory,Arts,3.0
S0080,Graduated,Fall_2024,CS070,Machine Learning,CS,2.7
S0080,Graduated,Fall_2024,CS080,Computer Networks,CS,3.0
S0080,Graduated,Fall_2024,SOC090,Public Policy,SocialSciences,2.7
S0080,Graduated,Fall_2024,MATH050,Probability,Math,2.7
S0080,Graduated,Spring_2025,CS010,Intro to Programming,CS,3.0
S0080,Graduated,Spring_2025,CS080,Computer Networks,CS,2.7
S0080,Graduated,Spring_2025,CS060,Databases,CS,2.7
S0080,Graduated,Spring_2025,SOC040,Social Psychology,SocialSciences,2.7
S0080,Graduated,Fall_2025,HUM100,Linguistics,Humanities,3.0
S0080,Graduated,Fall_2025,ART050,History of Art,Arts,3.7
S0080,Graduated,Fall_2025,CS050,Operating Systems,CS,2.3
S0080,Graduated,Fall_2025,CS020,Data Structures,CS,2.7
S0080,Graduated,Spring_2026,CS100,Theory of Computation,CS,2.3
S0080,Graduated,Spring_2026,HUM040,Philosophy,Humanities,2.7
S0080,Graduated,Spring_2026,CS030,Algorithms,CS,3.0
S0080,Graduated,Spring_2026,CS010,Intro to Programming,CS,3.0
S0081,Junior,Fall_2022,ART040,Music Theory,Arts,4.0
S0081,Junior,Fall_2022,ART100,Graphic Design,Arts,3.7
S0081,Junior,Fall_2022,SOC060,Political Science,SocialSciences,3.3
S0081,Junior,Fall_2022,CS060,Databases,CS,3.0
S0081,Junior,Spring_2023,MATH020,Calculus II,Math,2.7
S0081,Junior,Spring_2023,SOC050,Sociology,SocialSciences,2.7
S0081,Junior,Spring_2023,ART050,History of Art,Arts,3.0
S0081,Junior,Spring_2023,ART020,Painting,Arts,3.3
S0081,Junior,Fall_2023,SOC100,Behavioral Economics,SocialSciences,3.7
S0081,Junior,Fall_2023,MATH070,Real Analysis,Math,3.0
S0081,Junior,Fall_2023,ART020,Painting,Arts,3.7
S0081,Junior,Fall_2023,ART010,Drawing Fundamentals,Arts,4.0
S0081,Junior,Spring_2024,ART080,Theater Performance,Arts,4.0
S0081,Junior,Spring_2024,ART040,Music Theory,Arts,4.0
S0081,Junior,Spring_2024,MATH020,Calculus II,Math,3.7
S0081,Junior,Spring_2024,CS070,Machine Learning,CS,3.7
S0081,Junior,Fall_2024,SOC060,Political Science,SocialSciences,3.7
S0081,Junior,Fall_2024,ART010,Drawing Fundamentals,Arts,2.7
S0081,Junior,Fall_2024,ART100,Graphic Design,Arts,3.7
S0081,Junior,Fall_2024,SOC100,Behavioral Economics,SocialSciences,3.7
S0082,Freshman,Fall_2022,ART030,Sculpture,Arts,3.3
S0082,Freshman,Fall_2022,ART080,Theater Performance,Arts,3.7
S0082,Freshman,Fall_2022,ART010,Drawing Fundamentals,Arts,4.0
S0082,Freshman,Fall_2022,SOC100,Behavioral Economics,SocialSciences,3.0
S0082,Freshman,Spring_2023,HUM050,Ethics,Humanities,2.7
S0082,Freshman,Spring_2023,ART070,Film Studies,Arts,3.3
S0082,Freshman,Spring_2023,ART030,Sculpture,Arts,3.3
S0082,Freshman,Spring_2023,CS080,Computer Networks,CS,3.7
S0083,Graduated,Fall_2022,CS060,Databases,CS,3.0
S0083,Graduated,Fall_2022,CS080,Computer Networks,CS,1.7
S0083,Graduated,Fall_2022,MATH090,Number Theory,Math,2.3
S0083,Graduated,Fall_2022,MATH020,Calculus II,Math,2.7
S0083,Graduated,Spring_2023,CS020,Data Structures,CS,2.3
S0083,Graduated,Spring_2023,SCI030,Electromagnetism,Sciences,2.7
S0083,Graduated,Spring_2023,CS080,Computer Networks,CS,2.7
S0083,Graduated,Spring_2023,CS090,Software Engineering,CS,3.0
S0083,Graduated,Fall_2023,CS090,Software Engineering,CS,2.7
S0083,Graduated,Fall_2023,HUM020,Creative Writing,Humanities,3.0
S0083,Graduated,Fall_2023,ART040,Music Theory,Arts,3.3
S0083,Graduated,Fall_2023,CS020,Data Structures,CS,2.7
S0083,Graduated,Spring_2024,CS090,Software Engineering,CS,2.7
S0083,Graduated,Spring_2024,CS100,Theory of Computation,CS,2.3
S0083,Graduated,Spring_2024,CS020,Data Structures,CS,2.7
S0083,Graduated,Spring_2024,CS030,Algorithms,CS,3.0
S0083,Graduated,Fall_2024,CS030,Algorithms,CS,2.3
S0083,Graduated,Fall_2024,CS010,Intro to Programming,CS,2.3
S0083,Graduated,Fall_2024,ART030,Sculpture,Arts,2.3
S0083,Graduated,Fall_2024,SCI100,Astronomy,Sciences,3.3
S0083,Graduated,Spring_2025,CS100,Theory of Computation,CS,2.7
S0083,Graduated,Spring_2025,MATH050,Probability,Math,2.3
S0083,Graduated,Spring_2025,CS040,Computer Systems,CS,3.3
S0083,Graduated,Spring_2025,CS070,Machine Learning,CS,2.7
S0083,Graduated,Fall_2025,ART010,Drawing Fundamentals,Arts,2.7
S0083,Graduated,Fall_2025,CS010,Intro to Programming,CS,3.0
S0083,Graduated,Fall_2025,SCI020,Mechanics,Sciences,3.0
S0083,Graduated,Fall_2025,CS050,Operating Systems,CS,2.7
S0083,Graduated,Spring_2026,CS100,Theory of Computation,CS,2.0
S0083,Graduated,Spring_2026,CS020,Data Structures,CS,3.0
S0083,Graduated,Spring_2026,SOC010,Microeconomics,SocialSciences,3.7
S0083,Graduated,Spring_2026,SOC100,Behavioral Economics,SocialSciences,2.7
S0084,Sophomore,Fall_2022,ART070,Film Studies,Arts,2.7
S0084,Sophomore,Fall_2022,ART080,Theater Performance,Arts,3.3
S0084,Sophomore,Fall_2022,MATH040,Discrete Math,Math,3.3
S0084,Sophomore,Fall_2022,ART050,History of Art,Arts,3.3
S0084,Sophomore,Spring_2023,ART030,Sculpture,Arts,3.3
S0084,Sophomore,Spring_2023,HUM100,Linguistics,Humanities,3.3
S0084,Sophomore,Spring_2023,SOC010,Microeconomics,SocialSciences,3.3
S0084,Sophomore,Spring_2023,MATH100,Abstract Algebra,Math,3.0
S0084,Sophomore,Fall_2023,CS070,Machine Learning,CS,3.3
S0084,Sophomore,Fall_2023,ART060,Photography,Arts,3.0
S0084,Sophomore,Fall_2023,HUM050,Ethics,Humanities,3.3
S0084,Sophomore,Fall_2023,SCI100,Astronomy,Sciences,3.3
S0085,Senior,Fall_2022,HUM010,English Literature,Humanities,3.0
S0085,Senior,Fall_2022,HUM060,Religious Studies,Humanities,3.7
S0085,Senior,Fall_2022,HUM070,Classical Mythology,Humanities,3.0
S0085,Senior,Fall_2022,HUM100,Linguistics,Humanities,4.0
S0085,Senior,Spring_2023,MATH020,Calculus II,Math,3.3
S0085,Senior,Spring_2023,HUM010,English Literature,Humanities,3.3
S0085,Senior,Spring_2023,HUM020,Creative Writing,Humanities,3.0
S0085,Senior,Spring_2023,HUM040,Philosophy,Humanities,3.3
S0085,Senior,Fall_2023,SCI010,General Physics,Sciences,3.7
S0085,Senior,Fall_2023,HUM020,Creative Writing,Humanities,3.7
S0085,Senior,Fall_2023,HUM070,Classical Mythology,Humanities,3.3
S0085,Senior,Fall_2023,SCI050,Organic Chemistry,Sciences,3.3
S0085,Senior,Spring_2024,HUM040,Philosophy,Humanities,3.7
S0085,Senior,Spring_2024,SCI100,Astronomy,Sciences,3.3
S0085,Senior,Spring_2024,HUM060,Religious Studies,Humanities,3.7
S0085,Senior,Spring_2024,MATH080,Differential Equations,Math,3.0
S0085,Senior,Fall_2024,HUM080,American Literature,Humanities,3.3
S0085,Senior,Fall_2024,HUM030,World History,Humanities,3.7
S0085,Senior,Fall_2024,MATH050,Probability,Math,3.7
S0085,Senior,Fall_2024,HUM090,Modern Poetry,Humanities,4.0
S0085,Senior,Spring_2025,HUM060,Religious Studies,Humanities,3.3
S0085,Senior,Spring_2025,CS060,Databases,CS,2.7
S0085,Senior,Spring_2025,HUM090,Modern Poetry,Humanities,3.3
S0085,Senior,Spring_2025,HUM040,Philosophy,Humanities,3.3
S0085,Senior,Fall_2025,MATH060,Statistics,Math,3.7
S0085,Senior,Fall_2025,HUM070,Classical Mythology,Humanities,4.0
S0085,Senior,Fall_2025,ART080,Theater Performance,Arts,3.0
S0085,Senior,Fall_2025,CS100,Theory of Computation,CS,3.0
